Site,Date,Value
Beijing,2017/3/8,12.9166666667
Beijing,2017/3/9,12.0833333333
Chengdu,2012/10/1,92.9090909091
Chengdu,2012/10/10,77.0
Chengdu,2012/10/11,58.75
Chengdu,2012/10/12,68.0
Chengdu,2012/10/13,78.7916666667
Chengdu,2012/10/14,78.1666666667
Chengdu,2012/10/15,89.0
Chengdu,2012/10/16,81.1666666667
Chengdu,2012/10/17,90.9583333333
Chengdu,2012/10/18,95.9583333333
Chengdu,2012/10/19,104.416666667
Chengdu,2012/10/2,65.8333333333
Chengdu,2012/10/20,149.208333333
Chengdu,2012/10/21,237.458333333
Chengdu,2012/10/22,67.25
Chengdu,2012/10/23,96.625
Chengdu,2012/10/24,61.6666666667
Chengdu,2012/10/25,62.3333333333
Chengdu,2012/10/26,105.666666667
Chengdu,2012/10/27,125.666666667
Chengdu,2012/10/28,143.666666667
Chengdu,2012/10/29,98.4583333333
Chengdu,2012/10/3,39.4166666667
Chengdu,2012/10/30,42.625
Chengdu,2012/10/31,105.833333333
Chengdu,2012/10/4,61.5416666667
Chengdu,2012/10/5,53.5416666667
Chengdu,2012/10/6,70.0833333333
Chengdu,2012/10/7,44.5833333333
Chengdu,2012/10/8,74.6666666667
Chengdu,2012/10/9,85.625
Chengdu,2012/11/1,119.708333333
Chengdu,2012/11/10,90.0416666667
Chengdu,2012/11/11,65.0
Chengdu,2012/11/12,87.25
Chengdu,2012/11/13,167.208333333
Chengdu,2012/11/14,224.916666667
Chengdu,2012/11/15,178.041666667
Chengdu,2012/11/16,54.2916666667
Chengdu,2012/11/17,86.8333333333
Chengdu,2012/11/18,132.416666667
Chengdu,2012/11/19,123.833333333
Chengdu,2012/11/2,204.125
Chengdu,2012/11/20,96.0416666667
Chengdu,2012/11/21,93.4166666667
Chengdu,2012/11/22,89.5833333333
Chengdu,2012/11/23,40.375
Chengdu,2012/11/24,77.2083333333
Chengdu,2012/11/25,68.75
Chengdu,2012/11/26,45.1875
Chengdu,2012/11/27,107.583333333
Chengdu,2012/11/28,117.5
Chengdu,2012/11/29,127.666666667
Chengdu,2012/11/3,93.125
Chengdu,2012/11/30,208.541666667
Chengdu,2012/11/4,100.458333333
Chengdu,2012/11/5,67.4666666667
Chengdu,2012/11/6,100.458333333
Chengdu,2012/11/7,73.875
Chengdu,2012/11/8,50.9166666667
Chengdu,2012/11/9,85.6818181818
Chengdu,2012/12/1,117.541666667
Chengdu,2012/12/10,152.5
Chengdu,2012/12/11,175.25
Chengdu,2012/12/12,112.375
Chengdu,2012/12/13,81.4166666667
Chengdu,2012/12/14,104.25
Chengdu,2012/12/15,184.652173913
Chengdu,2012/12/16,132.333333333
Chengdu,2012/12/17,97.0416666667
Chengdu,2012/12/18,70.3333333333
Chengdu,2012/12/19,66.1666666667
Chengdu,2012/12/2,116.125
Chengdu,2012/12/20,56.5
Chengdu,2012/12/21,81.5833333333
Chengdu,2012/12/22,66.9583333333
Chengdu,2012/12/23,58.875
Chengdu,2012/12/24,127.916666667
Chengdu,2012/12/25,120.083333333
Chengdu,2012/12/26,65.5
Chengdu,2012/12/27,110.0
Chengdu,2012/12/28,127.291666667
Chengdu,2012/12/29,36.75
Chengdu,2012/12/3,182.166666667
Chengdu,2012/12/30,61.0416666667
Chengdu,2012/12/31,81.9130434783
Chengdu,2012/12/4,138.857142857
Chengdu,2012/12/5,104.857142857
Chengdu,2012/12/6,176.5
Chengdu,2012/12/7,242.913043478
Chengdu,2012/12/8,208.260869565
Chengdu,2012/12/9,205.791666667
Chengdu,2012/5/14,46.0
Chengdu,2012/6/10,8.95652173913
Chengdu,2012/6/11,7.18181818182
Chengdu,2012/6/24,42.0
Chengdu,2012/6/25,36.7777777778
Chengdu,2012/6/26,42.75
Chengdu,2012/6/27,40.7083333333
Chengdu,2012/6/28,85.7391304348
Chengdu,2012/6/29,44.7916666667
Chengdu,2012/6/30,40.5416666667
Chengdu,2012/6/4,69.0
Chengdu,2012/6/5,89.2222222222
Chengdu,2012/6/6,100.708333333
Chengdu,2012/6/7,38.4166666667
Chengdu,2012/6/8,10.75
Chengdu,2012/6/9,5.66666666667
Chengdu,2012/7/1,47.5217391304
Chengdu,2012/7/10,35.8333333333
Chengdu,2012/7/11,67.9166666667
Chengdu,2012/7/12,73.8333333333
Chengdu,2012/7/13,76.75
Chengdu,2012/7/14,72.9166666667
Chengdu,2012/7/15,63.7083333333
Chengdu,2012/7/16,56.0416666667
Chengdu,2012/7/17,48.6666666667
Chengdu,2012/7/18,59.4583333333
Chengdu,2012/7/19,91.1666666667
Chengdu,2012/7/2,65.25
Chengdu,2012/7/20,100.708333333
Chengdu,2012/7/21,54.125
Chengdu,2012/7/22,31.8
Chengdu,2012/7/23,57.0
Chengdu,2012/7/24,70.4166666667
Chengdu,2012/7/25,64.25
Chengdu,2012/7/26,65.0833333333
Chengdu,2012/7/27,59.625
Chengdu,2012/7/28,57.9166666667
Chengdu,2012/7/29,52.7083333333
Chengdu,2012/7/3,42.1666666667
Chengdu,2012/7/30,75.7916666667
Chengdu,2012/7/31,58.6666666667
Chengdu,2012/7/4,30.3333333333
Chengdu,2012/7/5,39.1666666667
Chengdu,2012/7/6,54.6666666667
Chengdu,2012/7/7,60.7083333333
Chengdu,2012/7/8,47.5416666667
Chengdu,2012/7/9,42.2083333333
Chengdu,2012/8/1,37.2083333333
Chengdu,2012/8/10,94.875
Chengdu,2012/8/11,107.333333333
Chengdu,2012/8/12,99.4166666667
Chengdu,2012/8/13,99.5833333333
Chengdu,2012/8/14,80.875
Chengdu,2012/8/15,46.0
Chengdu,2012/8/16,81.7083333333
Chengdu,2012/8/17,84.9583333333
Chengdu,2012/8/18,49.625
Chengdu,2012/8/19,43.875
Chengdu,2012/8/2,54.75
Chengdu,2012/8/20,34.2916666667
Chengdu,2012/8/21,35.2941176471
Chengdu,2012/8/22,68.0
Chengdu,2012/8/23,63.5
Chengdu,2012/8/24,82.125
Chengdu,2012/8/25,94.6666666667
Chengdu,2012/8/26,101.916666667
Chengdu,2012/8/27,125.875
Chengdu,2012/8/28,98.875
Chengdu,2012/8/29,150.583333333
Chengdu,2012/8/3,69.2380952381
Chengdu,2012/8/30,104.416666667
Chengdu,2012/8/31,38.9583333333
Chengdu,2012/8/7,58.4285714286
Chengdu,2012/8/8,90.6666666667
Chengdu,2012/8/9,59.0
Chengdu,2012/9/1,32.375
Chengdu,2012/9/10,50.8333333333
Chengdu,2012/9/11,26.9166666667
Chengdu,2012/9/12,35.0
Chengdu,2012/9/13,36.0
Chengdu,2012/9/14,92.5
Chengdu,2012/9/15,66.6666666667
Chengdu,2012/9/16,40.875
Chengdu,2012/9/17,49.875
Chengdu,2012/9/18,91.7083333333
Chengdu,2012/9/19,136.5
Chengdu,2012/9/2,25.125
Chengdu,2012/9/20,143.875
Chengdu,2012/9/21,90.25
Chengdu,2012/9/22,88.6818181818
Chengdu,2012/9/23,92.1666666667
Chengdu,2012/9/24,50.875
Chengdu,2012/9/25,60.125
Chengdu,2012/9/26,48.7083333333
Chengdu,2012/9/27,77.375
Chengdu,2012/9/28,75.8695652174
Chengdu,2012/9/29,109.875
Chengdu,2012/9/3,67.9166666667
Chengdu,2012/9/30,34.8333333333
Chengdu,2012/9/4,80.625
Chengdu,2012/9/5,60.375
Chengdu,2012/9/6,99.6
Chengdu,2012/9/7,189.173913043
Chengdu,2012/9/8,96.9583333333
Chengdu,2012/9/9,127.791666667
Chengdu,2013/1/1,130.785714286
Chengdu,2013/1/10,192.375
Chengdu,2013/1/11,251.5
Chengdu,2013/1/12,300.291666667
Chengdu,2013/1/13,297.541666667
Chengdu,2013/1/14,278.166666667
Chengdu,2013/1/15,246.083333333
Chengdu,2013/1/16,215.416666667
Chengdu,2013/1/17,292.958333333
Chengdu,2013/1/18,241.208333333
Chengdu,2013/1/19,225.708333333
Chengdu,2013/1/2,128.894736842
Chengdu,2013/1/20,111.041666667
Chengdu,2013/1/21,102.666666667
Chengdu,2013/1/22,129.181818182
Chengdu,2013/1/23,139.833333333
Chengdu,2013/1/24,150.458333333
Chengdu,2013/1/25,159.583333333
Chengdu,2013/1/26,179.125
Chengdu,2013/1/27,176.25
Chengdu,2013/1/28,180.833333333
Chengdu,2013/1/29,198.291666667
Chengdu,2013/1/3,70.1666666667
Chengdu,2013/1/30,162.791666667
Chengdu,2013/1/31,200.875
Chengdu,2013/1/4,105.458333333
Chengdu,2013/1/5,111.041666667
Chengdu,2013/1/6,134.833333333
Chengdu,2013/1/7,161.291666667
Chengdu,2013/1/8,187.210526316
Chengdu,2013/1/9,185.5
Chengdu,2013/10/1,98.3333333333
Chengdu,2013/10/10,196.416666667
Chengdu,2013/10/11,162.708333333
Chengdu,2013/10/12,228.333333333
Chengdu,2013/10/13,130.833333333
Chengdu,2013/10/14,82.7826086957
Chengdu,2013/10/15,45.8125
Chengdu,2013/10/16,23.3636363636
Chengdu,2013/10/17,22.9090909091
Chengdu,2013/10/18,27.5833333333
Chengdu,2013/10/19,60.3333333333
Chengdu,2013/10/2,112.083333333
Chengdu,2013/10/20,55.2
Chengdu,2013/10/21,63.2727272727
Chengdu,2013/10/22,48.2
Chengdu,2013/10/23,71.0588235294
Chengdu,2013/10/24,71.3333333333
Chengdu,2013/10/25,84.2
Chengdu,2013/10/26,75.75
Chengdu,2013/10/27,85.0
Chengdu,2013/10/28,71.3333333333
Chengdu,2013/10/29,38.1428571429
Chengdu,2013/10/3,103.375
Chengdu,2013/10/30,27.5
Chengdu,2013/10/31,38.25
Chengdu,2013/10/4,104.458333333
Chengdu,2013/10/5,77.2916666667
Chengdu,2013/10/6,87.625
Chengdu,2013/10/7,113.625
Chengdu,2013/10/8,118.416666667
Chengdu,2013/10/9,118.869565217
Chengdu,2013/11/1,54.25
Chengdu,2013/11/10,40.5
Chengdu,2013/11/11,36.3333333333
Chengdu,2013/11/12,35.5833333333
Chengdu,2013/11/13,43.7916666667
Chengdu,2013/11/14,65.125
Chengdu,2013/11/15,88.75
Chengdu,2013/11/16,113.208333333
Chengdu,2013/11/17,141.875
Chengdu,2013/11/18,173.086956522
Chengdu,2013/11/19,200.875
Chengdu,2013/11/2,91.6666666667
Chengdu,2013/11/20,209.375
Chengdu,2013/11/21,166.25
Chengdu,2013/11/22,121.791666667
Chengdu,2013/11/23,47.125
Chengdu,2013/11/24,44.7083333333
Chengdu,2013/11/25,44.0
Chengdu,2013/11/3,72.5833333333
Chengdu,2013/11/4,67.6666666667
Chengdu,2013/11/5,65.5416666667
Chengdu,2013/11/6,77.0416666667
Chengdu,2013/11/7,132.166666667
Chengdu,2013/11/8,95.2916666667
Chengdu,2013/11/9,106.916666667
Chengdu,2013/12/1,144.636363636
Chengdu,2013/12/10,78.75
Chengdu,2013/12/11,79.2083333333
Chengdu,2013/12/12,92.5833333333
Chengdu,2013/12/13,119.958333333
Chengdu,2013/12/14,98.8333333333
Chengdu,2013/12/15,51.0
Chengdu,2013/12/16,80.8636363636
Chengdu,2013/12/17,105.875
Chengdu,2013/12/18,101.208333333
Chengdu,2013/12/19,116.666666667
Chengdu,2013/12/2,217.041666667
Chengdu,2013/12/20,112.166666667
Chengdu,2013/12/21,100.25
Chengdu,2013/12/22,105.75
Chengdu,2013/12/23,137.875
Chengdu,2013/12/24,166.708333333
Chengdu,2013/12/25,168.25
Chengdu,2013/12/26,106.125
Chengdu,2013/12/27,102.958333333
Chengdu,2013/12/28,115.875
Chengdu,2013/12/29,123.916666667
Chengdu,2013/12/3,220.416666667
Chengdu,2013/12/30,160.833333333
Chengdu,2013/12/31,188.166666667
Chengdu,2013/12/4,247.958333333
Chengdu,2013/12/5,140.625
Chengdu,2013/12/6,155.708333333
Chengdu,2013/12/7,178.458333333
Chengdu,2013/12/8,198.916666667
Chengdu,2013/12/9,103.916666667
Chengdu,2013/2/1,238.25
Chengdu,2013/2/10,138.375
Chengdu,2013/2/11,83.9166666667
Chengdu,2013/2/12,64.8333333333
Chengdu,2013/2/13,85.6666666667
Chengdu,2013/2/14,75.375
Chengdu,2013/2/15,59.0416666667
Chengdu,2013/2/16,109.291666667
Chengdu,2013/2/17,108.541666667
Chengdu,2013/2/18,48.375
Chengdu,2013/2/19,53.625
Chengdu,2013/2/2,246.791666667
Chengdu,2013/2/20,84.0833333333
Chengdu,2013/2/21,105.772727273
Chengdu,2013/2/22,106.291666667
Chengdu,2013/2/23,101.625
Chengdu,2013/2/24,124.125
Chengdu,2013/2/25,148.208333333
Chengdu,2013/2/26,122.916666667
Chengdu,2013/2/27,167.75
Chengdu,2013/2/28,202.541666667
Chengdu,2013/2/3,158.791666667
Chengdu,2013/2/4,281.833333333
Chengdu,2013/2/5,291.083333333
Chengdu,2013/2/6,250.875
Chengdu,2013/2/7,84.4761904762
Chengdu,2013/2/8,42.9130434783
Chengdu,2013/2/9,72.625
Chengdu,2013/3/1,93.5
Chengdu,2013/3/10,246.47826087
Chengdu,2013/3/11,215.125
Chengdu,2013/3/12,137.291666667
Chengdu,2013/3/13,194.619047619
Chengdu,2013/3/14,153.391304348
Chengdu,2013/3/15,165.909090909
Chengdu,2013/3/16,169.0
Chengdu,2013/3/17,143.318181818
Chengdu,2013/3/18,105.173913043
Chengdu,2013/3/19,68.4545454545
Chengdu,2013/3/2,76.625
Chengdu,2013/3/3,93.5416666667
Chengdu,2013/3/4,97.9166666667
Chengdu,2013/3/5,112.916666667
Chengdu,2013/3/6,154.166666667
Chengdu,2013/3/7,160.458333333
Chengdu,2013/3/8,193.913043478
Chengdu,2013/3/9,216.0
Chengdu,2013/4/19,110.916666667
Chengdu,2013/4/20,71.7692307692
Chengdu,2013/4/21,60.0833333333
Chengdu,2013/4/22,78.625
Chengdu,2013/4/23,75.6842105263
Chengdu,2013/4/24,51.4545454545
Chengdu,2013/4/25,73.6956521739
Chengdu,2013/4/26,99.5416666667
Chengdu,2013/4/27,153.875
Chengdu,2013/4/28,200.833333333
Chengdu,2013/4/29,57.0
Chengdu,2013/4/30,37.5833333333
Chengdu,2013/5/1,73.5
Chengdu,2013/5/10,24.8333333333
Chengdu,2013/5/11,55.3333333333
Chengdu,2013/5/12,76.5
Chengdu,2013/5/13,125.25
Chengdu,2013/5/14,78.4166666667
Chengdu,2013/5/15,47.3333333333
Chengdu,2013/5/16,40.0833333333
Chengdu,2013/5/17,37.6666666667
Chengdu,2013/5/18,26.625
Chengdu,2013/5/19,44.25
Chengdu,2013/5/2,49.5416666667
Chengdu,2013/5/20,51.0416666667
Chengdu,2013/5/21,60.6666666667
Chengdu,2013/5/22,104.958333333
Chengdu,2013/5/23,133.291666667
Chengdu,2013/5/24,55.9166666667
Chengdu,2013/5/25,39.5
Chengdu,2013/5/26,39.7916666667
Chengdu,2013/5/27,72.4166666667
Chengdu,2013/5/28,68.6666666667
Chengdu,2013/5/29,24.3333333333
Chengdu,2013/5/3,99.9583333333
Chengdu,2013/5/30,35.0
Chengdu,2013/5/31,50.3333333333
Chengdu,2013/5/4,70.25
Chengdu,2013/5/5,75.375
Chengdu,2013/5/6,61.6666666667
Chengdu,2013/5/7,76.625
Chengdu,2013/5/8,76.125
Chengdu,2013/5/9,20.0416666667
Chengdu,2013/6/1,49.5416666667
Chengdu,2013/6/10,27.125
Chengdu,2013/6/11,34.8333333333
Chengdu,2013/6/12,44.9583333333
Chengdu,2013/6/13,75.0
Chengdu,2013/6/14,64.4583333333
Chengdu,2013/6/15,71.25
Chengdu,2013/6/16,82.625
Chengdu,2013/6/17,85.0
Chengdu,2013/6/18,80.0833333333
Chengdu,2013/6/19,47.4583333333
Chengdu,2013/6/2,47.4583333333
Chengdu,2013/6/20,31.7083333333
Chengdu,2013/6/21,29.375
Chengdu,2013/6/22,40.2083333333
Chengdu,2013/6/23,31.0
Chengdu,2013/6/24,40.1666666667
Chengdu,2013/6/25,39.25
Chengdu,2013/6/26,54.625
Chengdu,2013/6/27,80.0833333333
Chengdu,2013/6/28,80.0833333333
Chengdu,2013/6/29,93.2083333333
Chengdu,2013/6/3,76.8333333333
Chengdu,2013/6/30,31.375
Chengdu,2013/6/4,81.3333333333
Chengdu,2013/6/5,92.6666666667
Chengdu,2013/6/6,47.5
Chengdu,2013/6/7,49.8333333333
Chengdu,2013/6/8,47.875
Chengdu,2013/6/9,21.125
Chengdu,2013/7/1,23.9090909091
Chengdu,2013/7/10,14.5416666667
Chengdu,2013/7/11,35.2083333333
Chengdu,2013/7/12,60.75
Chengdu,2013/7/13,59.6666666667
Chengdu,2013/7/14,77.8333333333
Chengdu,2013/7/15,75.25
Chengdu,2013/7/16,39.2916666667
Chengdu,2013/7/17,89.0416666667
Chengdu,2013/7/18,34.6666666667
Chengdu,2013/7/19,49.5833333333
Chengdu,2013/7/20,70.6666666667
Chengdu,2013/7/21,55.5
Chengdu,2013/7/22,36.8333333333
Chengdu,2013/7/23,54.6666666667
Chengdu,2013/7/24,57.25
Chengdu,2013/7/25,41.1875
Chengdu,2013/7/26,64.9166666667
Chengdu,2013/7/27,61.3333333333
Chengdu,2013/7/28,53.8
Chengdu,2013/7/29,27.1304347826
Chengdu,2013/7/30,36.2916666667
Chengdu,2013/7/31,68.75
Chengdu,2013/7/5,54.0
Chengdu,2013/7/6,44.1666666667
Chengdu,2013/7/7,57.625
Chengdu,2013/7/8,68.4583333333
Chengdu,2013/7/9,32.3333333333
Chengdu,2013/8/1,34.875
Chengdu,2013/8/10,63.1666666667
Chengdu,2013/8/11,83.25
Chengdu,2013/8/12,32.25
Chengdu,2013/8/13,47.9166666667
Chengdu,2013/8/14,48.375
Chengdu,2013/8/15,82.7916666667
Chengdu,2013/8/16,63.2916666667
Chengdu,2013/8/17,95.7916666667
Chengdu,2013/8/18,89.625
Chengdu,2013/8/19,65.4166666667
Chengdu,2013/8/2,46.5217391304
Chengdu,2013/8/20,56.2083333333
Chengdu,2013/8/21,84.4166666667
Chengdu,2013/8/22,97.0416666667
Chengdu,2013/8/23,86.4166666667
Chengdu,2013/8/24,61.5833333333
Chengdu,2013/8/25,54.875
Chengdu,2013/8/26,44.2916666667
Chengdu,2013/8/27,77.6666666667
Chengdu,2013/8/28,51.7916666667
Chengdu,2013/8/29,36.9166666667
Chengdu,2013/8/3,60.9583333333
Chengdu,2013/8/30,74.4583333333
Chengdu,2013/8/31,55.6666666667
Chengdu,2013/8/4,46.0416666667
Chengdu,2013/8/5,70.5833333333
Chengdu,2013/8/6,88.625
Chengdu,2013/8/7,20.4583333333
Chengdu,2013/8/8,27.4166666667
Chengdu,2013/8/9,46.4583333333
Chengdu,2013/9/1,38.9166666667
Chengdu,2013/9/10,64.5833333333
Chengdu,2013/9/11,45.9166666667
Chengdu,2013/9/12,50.4583333333
Chengdu,2013/9/13,57.8333333333
Chengdu,2013/9/14,115.875
Chengdu,2013/9/15,153.958333333
Chengdu,2013/9/16,144.625
Chengdu,2013/9/17,108.958333333
Chengdu,2013/9/18,62.3913043478
Chengdu,2013/9/19,40.5416666667
Chengdu,2013/9/2,46.2083333333
Chengdu,2013/9/20,51.7083333333
Chengdu,2013/9/21,76.5
Chengdu,2013/9/22,134.541666667
Chengdu,2013/9/23,97.1666666667
Chengdu,2013/9/24,45.875
Chengdu,2013/9/25,32.4583333333
Chengdu,2013/9/26,34.3333333333
Chengdu,2013/9/27,71.0
Chengdu,2013/9/28,50.25
Chengdu,2013/9/29,68.0833333333
Chengdu,2013/9/3,65.2083333333
Chengdu,2013/9/30,145.75
Chengdu,2013/9/4,41.9565217391
Chengdu,2013/9/5,32.4166666667
Chengdu,2013/9/6,52.2916666667
Chengdu,2013/9/7,65.380952381
Chengdu,2013/9/8,48.9333333333
Chengdu,2013/9/9,60.375
Chengdu,2014/1/1,170.708333333
Chengdu,2014/1/10,89.875
Chengdu,2014/1/11,72.2083333333
Chengdu,2014/1/12,60.7083333333
Chengdu,2014/1/13,67.5833333333
Chengdu,2014/1/14,127.041666667
Chengdu,2014/1/15,152.958333333
Chengdu,2014/1/16,159.954545455
Chengdu,2014/1/17,175.083333333
Chengdu,2014/1/18,211.708333333
Chengdu,2014/1/19,103.875
Chengdu,2014/1/2,194.833333333
Chengdu,2014/1/20,53.0833333333
Chengdu,2014/1/21,101.833333333
Chengdu,2014/1/22,164.625
Chengdu,2014/1/23,219.666666667
Chengdu,2014/1/24,184.416666667
Chengdu,2014/1/25,178.625
Chengdu,2014/1/26,201.416666667
Chengdu,2014/1/27,281.5
Chengdu,2014/1/28,268.625
Chengdu,2014/1/29,263.541666667
Chengdu,2014/1/3,150.833333333
Chengdu,2014/1/30,286.958333333
Chengdu,2014/1/31,380.0
Chengdu,2014/1/4,128.625
Chengdu,2014/1/5,168.083333333
Chengdu,2014/1/6,122.208333333
Chengdu,2014/1/7,65.0
Chengdu,2014/1/8,44.0833333333
Chengdu,2014/1/9,81.375
Chengdu,2014/10/1,62.0416666667
Chengdu,2014/10/10,151.541666667
Chengdu,2014/10/11,58.75
Chengdu,2014/10/12,23.9583333333
Chengdu,2014/10/13,33.4583333333
Chengdu,2014/10/14,58.7083333333
Chengdu,2014/10/15,83.75
Chengdu,2014/10/16,51.375
Chengdu,2014/10/17,62.2916666667
Chengdu,2014/10/18,78.5833333333
Chengdu,2014/10/19,91.8333333333
Chengdu,2014/10/2,61.7777777778
Chengdu,2014/10/20,93.2916666667
Chengdu,2014/10/21,94.0
Chengdu,2014/10/22,73.625
Chengdu,2014/10/23,97.7083333333
Chengdu,2014/10/24,140.416666667
Chengdu,2014/10/25,150.416666667
Chengdu,2014/10/26,210.75
Chengdu,2014/10/27,119.958333333
Chengdu,2014/10/28,45.875
Chengdu,2014/10/29,36.8333333333
Chengdu,2014/10/30,54.6666666667
Chengdu,2014/10/31,40.0416666667
Chengdu,2014/10/4,30.9
Chengdu,2014/10/5,42.125
Chengdu,2014/10/6,67.875
Chengdu,2014/10/7,93.4166666667
Chengdu,2014/10/8,124.333333333
Chengdu,2014/10/9,162.125
Chengdu,2014/11/1,26.2916666667
Chengdu,2014/11/10,58.9166666667
Chengdu,2014/11/11,70.9583333333
Chengdu,2014/11/12,74.6666666667
Chengdu,2014/11/13,53.75
Chengdu,2014/11/14,76.3333333333
Chengdu,2014/11/15,70.5
Chengdu,2014/11/16,52.2916666667
Chengdu,2014/11/17,47.8260869565
Chengdu,2014/11/18,54.0
Chengdu,2014/11/19,76.7916666667
Chengdu,2014/11/2,29.5
Chengdu,2014/11/20,84.0833333333
Chengdu,2014/11/21,103.291666667
Chengdu,2014/11/22,77.4583333333
Chengdu,2014/11/23,121.375
Chengdu,2014/11/24,61.25
Chengdu,2014/11/25,81.7391304348
Chengdu,2014/11/26,101.041666667
Chengdu,2014/11/27,55.2083333333
Chengdu,2014/11/28,56.5416666667
Chengdu,2014/11/29,72.7083333333
Chengdu,2014/11/3,46.5833333333
Chengdu,2014/11/30,51.125
Chengdu,2014/11/4,62.7916666667
Chengdu,2014/11/5,108.958333333
Chengdu,2014/11/6,128.875
Chengdu,2014/11/7,71.125
Chengdu,2014/11/8,42.375
Chengdu,2014/11/9,51.4583333333
Chengdu,2014/12/1,46.75
Chengdu,2014/12/10,40.875
Chengdu,2014/12/11,48.3157894737
Chengdu,2014/12/12,72.0416666667
Chengdu,2014/12/13,81.4166666667
Chengdu,2014/12/14,86.0
Chengdu,2014/12/15,81.7083333333
Chengdu,2014/12/16,35.75
Chengdu,2014/12/17,54.9583333333
Chengdu,2014/12/18,65.9583333333
Chengdu,2014/12/19,96.625
Chengdu,2014/12/2,63.0416666667
Chengdu,2014/12/20,137.833333333
Chengdu,2014/12/21,104.291666667
Chengdu,2014/12/22,104.826086957
Chengdu,2014/12/23,114.125
Chengdu,2014/12/24,182.125
Chengdu,2014/12/25,163.0
Chengdu,2014/12/26,178.875
Chengdu,2014/12/27,133.391304348
Chengdu,2014/12/28,107.666666667
Chengdu,2014/12/29,173.875
Chengdu,2014/12/3,53.0434782609
Chengdu,2014/12/30,183.625
Chengdu,2014/12/31,219.416666667
Chengdu,2014/12/4,68.8333333333
Chengdu,2014/12/5,82.4583333333
Chengdu,2014/12/6,90.0
Chengdu,2014/12/7,79.3333333333
Chengdu,2014/12/8,137.791666667
Chengdu,2014/12/9,102.166666667
Chengdu,2014/2/1,142.333333333
Chengdu,2014/2/10,72.2083333333
Chengdu,2014/2/11,82.375
Chengdu,2014/2/12,94.6666666667
Chengdu,2014/2/13,116.708333333
Chengdu,2014/2/14,114.75
Chengdu,2014/2/15,139.791666667
Chengdu,2014/2/16,139.0
Chengdu,2014/2/17,99.125
Chengdu,2014/2/18,80.8333333333
Chengdu,2014/2/19,95.7916666667
Chengdu,2014/2/2,120.5
Chengdu,2014/2/20,149.208333333
Chengdu,2014/2/21,147.434782609
Chengdu,2014/2/22,166.75
Chengdu,2014/2/23,157.875
Chengdu,2014/2/24,126.75
Chengdu,2014/2/25,108.041666667
Chengdu,2014/2/26,85.375
Chengdu,2014/2/27,39.75
Chengdu,2014/2/28,56.0833333333
Chengdu,2014/2/3,126.041666667
Chengdu,2014/2/4,138.333333333
Chengdu,2014/2/5,68.5416666667
Chengdu,2014/2/6,25.6666666667
Chengdu,2014/2/7,37.9583333333
Chengdu,2014/2/8,60.5
Chengdu,2014/2/9,45.0
Chengdu,2014/3/1,42.6666666667
Chengdu,2014/3/10,103.291666667
Chengdu,2014/3/11,107.130434783
Chengdu,2014/3/12,86.1666666667
Chengdu,2014/3/13,66.3333333333
Chengdu,2014/3/14,40.7083333333
Chengdu,2014/3/15,71.625
Chengdu,2014/3/16,126.791666667
Chengdu,2014/3/17,129.666666667
Chengdu,2014/3/18,124.782608696
Chengdu,2014/3/19,126.791666667
Chengdu,2014/3/2,49.0833333333
Chengdu,2014/3/20,46.2083333333
Chengdu,2014/3/21,39.0
Chengdu,2014/3/22,51.2916666667
